diario,titulo,contenido,fecha de extracción,contenido_depurado
www.iprofesional.com,Milei evalúa congelar las tarifas de luz y gas durante el invierno para contener la inflación,"
                        
                        Es con el objetivo de evitar una disparada de los precios en los meses de mayor consumo. Luis Caputo considera que cuenta con margen fiscal para hacerlo
                                                    <iframe width=""0"" height=""0"" border=""0"">
                                <script>
                                    (function(i,s,o,g,r,a,m){i['GoogleAnalyticsObject']=r;i[r]=i[r]||function(){ (i[r].q=i[r].q||[]).push(arguments)},i[r].l=1*new Date();a=s.createElement(o), m=s.getElementsByTagName(o)[0];a.async=1;a.src=g;m.parentNode.insertBefore(a,m) })(window,document,'script','https://www.google-analytics.com/analytics.js','ga');
                                    ga('create', 'GTM-5LW5KQD', 'auto');
                                    ga('require', 'displayfeatures');
                                    ga('set', 'campaignSource', 'RSS Client for iProfesional');
                                    ga('set', 'campaignMedium', 'RSS Client for iProfesional');
                                    ga('set', {""dataSource"": ""rss.atom.iprofesional.com""});
                                    ga('set', {""referrer"": ""rss.atom.iprofesional.com""});
                                    ga('set', 'title', 'RSS Client for iProfesional');
                                    ga('send', 'pageview');
                                </script>
                                                                <!-- Begin comScore Tag -->
                                <script>
                                    var _comscore = _comscore || [];
                                    _comscore.push({ c1: ""2"", c2: ""16597048"" });
                                    (function() {
                                        var s = document.createElement(""script""), el = document.getElementsByTagName(""script"")[0]; s.async = true;
                                        s.src = ""https://sb.scorecardresearch.com/cs/16597048/beacon.js"";
                                        el.parentNode.insertBefore(s, el);
                                    })();
                                </script>
                                <noscript>
                                    <img src=""https://sb.scorecardresearch.com/p?c1=2&amp;c2=16597048&amp;cv=3.6.0&amp;cj=1"">
                                </noscript>
                                <!-- End comScore Tag -->
                                                            </iframe>
                            <iframe border=""0px"" style=""display: none"" width=0 height=0 src=""https://www.iprofesional.com/ga4.html?gtag_id=G-N13KWJP8BK&amp;title=Milei evalúa congelar las tarifas de luz y gas durante el invierno para contener la inflación&amp;location=https://www.iprofesional.com/economia/406198-javier-milei-evalua-congelar-las-tarifas-de-luz-y-gas-todo-el-invierno&amp;referrer=rss.atom.iprofesional.com&amp;ci=RSS Client for iProfesional&amp;cs=RSS Client for iProfesional&amp;cm=RSS&amp;cn=RSS Client for iProfesional&amp;cc=RSS Client for iProfesional""></iframe>
                                                
                    ","Thu, 16 May 2024 15:45:00 -0300",Es con el objetivo de evitar una disparada de los precios en los meses de mayor consumo. Luis Caputo considera que cuenta con margen fiscal para hacerlo
www.iprofesional.com,"Mercado Libre y Globant, en alerta por un reclamo sobre el presupuesto de la Economía del Conocimiento","
                        
                        Desde el sector, aseguran que el régimen de promoción se convirtió en uno de concentración, que amerita una discusión y una revisión legislativa
                                                    <iframe width=""0"" height=""0"" border=""0"">
                                <script>
                                    (function(i,s,o,g,r,a,m){i['GoogleAnalyticsObject']=r;i[r]=i[r]||function(){ (i[r].q=i[r].q||[]).push(arguments)},i[r].l=1*new Date();a=s.createElement(o), m=s.getElementsByTagName(o)[0];a.async=1;a.src=g;m.parentNode.insertBefore(a,m) })(window,document,'script','https://www.google-analytics.com/analytics.js','ga');
                                    ga('create', 'GTM-5LW5KQD', 'auto');
                                    ga('require', 'displayfeatures');
                                    ga('set', 'campaignSource', 'RSS Client for iProfesional');
                                    ga('set', 'campaignMedium', 'RSS Client for iProfesional');
                                    ga('set', {""dataSource"": ""rss.atom.iprofesional.com""});
                                    ga('set', {""referrer"": ""rss.atom.iprofesional.com""});
                                    ga('set', 'title', 'RSS Client for iProfesional');
                                    ga('send', 'pageview');
                                </script>
                                                                <!-- Begin comScore Tag -->
                                <script>
                                    var _comscore = _comscore || [];
                                    _comscore.push({ c1: ""2"", c2: ""16597048"" });
                                    (function() {
                                        var s = document.createElement(""script""), el = document.getElementsByTagName(""script"")[0]; s.async = true;
                                        s.src = ""https://sb.scorecardresearch.com/cs/16597048/beacon.js"";
                                        el.parentNode.insertBefore(s, el);
                                    })();
                                </script>
                                <noscript>
                                    <img src=""https://sb.scorecardresearch.com/p?c1=2&amp;c2=16597048&amp;cv=3.6.0&amp;cj=1"">
                                </noscript>
                                <!-- End comScore Tag -->
                                                            </iframe>
                            <iframe border=""0px"" style=""display: none"" width=0 height=0 src=""https://www.iprofesional.com/ga4.html?gtag_id=G-N13KWJP8BK&amp;title=Mercado Libre y Globant, en alerta por un reclamo sobre el presupuesto de la Economía del Conocimiento&amp;location=https://www.iprofesional.com/economia/406191-mercado-libre-y-globant-en-alerta-por-un-reclamo-gremial&amp;referrer=rss.atom.iprofesional.com&amp;ci=RSS Client for iProfesional&amp;cs=RSS Client for iProfesional&amp;cm=RSS&amp;cn=RSS Client for iProfesional&amp;cc=RSS Client for iProfesional""></iframe>
                                                
                    ","Thu, 16 May 2024 15:29:00 -0300","Desde el sector, aseguran que el régimen de promoción se convirtió en uno de concentración, que amerita una discusión y una revisión legislativa"
www.iprofesional.com,"Con planes e inversiones dentro y fuera del país, Manzano ahora se posiciona como un ""peso pesado"" de la minería","
                        
                        El empresario se quedó con licitaciones en San Juan y viene de comprar acciones de una minera en Perú. Además, concentra miles de hectáreas con litio
                                                    <iframe width=""0"" height=""0"" border=""0"">
                                <script>
                                    (function(i,s,o,g,r,a,m){i['GoogleAnalyticsObject']=r;i[r]=i[r]||function(){ (i[r].q=i[r].q||[]).push(arguments)},i[r].l=1*new Date();a=s.createElement(o), m=s.getElementsByTagName(o)[0];a.async=1;a.src=g;m.parentNode.insertBefore(a,m) })(window,document,'script','https://www.google-analytics.com/analytics.js','ga');
                                    ga('create', 'GTM-5LW5KQD', 'auto');
                                    ga('require', 'displayfeatures');
                                    ga('set', 'campaignSource', 'RSS Client for iProfesional');
                                    ga('set', 'campaignMedium', 'RSS Client for iProfesional');
                                    ga('set', {""dataSource"": ""rss.atom.iprofesional.com""});
                                    ga('set', {""referrer"": ""rss.atom.iprofesional.com""});
                                    ga('set', 'title', 'RSS Client for iProfesional');
                                    ga('send', 'pageview');
                                </script>
                                                                <!-- Begin comScore Tag -->
                                <script>
                                    var _comscore = _comscore || [];
                                    _comscore.push({ c1: ""2"", c2: ""16597048"" });
                                    (function() {
                                        var s = document.createElement(""script""), el = document.getElementsByTagName(""script"")[0]; s.async = true;
                                        s.src = ""https://sb.scorecardresearch.com/cs/16597048/beacon.js"";
                                        el.parentNode.insertBefore(s, el);
                                    })();
                                </script>
                                <noscript>
                                    <img src=""https://sb.scorecardresearch.com/p?c1=2&amp;c2=16597048&amp;cv=3.6.0&amp;cj=1"">
                                </noscript>
                                <!-- End comScore Tag -->
                                                            </iframe>
                            <iframe border=""0px"" style=""display: none"" width=0 height=0 src=""https://www.iprofesional.com/ga4.html?gtag_id=G-N13KWJP8BK&amp;title=Con planes e inversiones dentro y fuera del país, Manzano ahora se posiciona como un &quot;peso pesado&quot; de la minería&amp;location=https://www.iprofesional.com/negocios/406190-como-hizo-jose-luis-manzano-para-posicionarse-como-un-peso-pesado-de-la-mineria&amp;referrer=rss.atom.iprofesional.com&amp;ci=RSS Client for iProfesional&amp;cs=RSS Client for iProfesional&amp;cm=RSS&amp;cn=RSS Client for iProfesional&amp;cc=RSS Client for iProfesional""></iframe>
                                                
                    ","Thu, 16 May 2024 14:41:00 -0300","El empresario se quedó con licitaciones en San Juan y viene de comprar acciones de una minera en Perú. Además, concentra miles de hectáreas con litio"
www.iprofesional.com,Presentan proyecto para crear un Régimen de Jornada Laboral Alternativa con fines de semana de tres días,"
                        
                        Con el objetivo de flexibilizar la jornada laboral, un grupo de diputados presentó un curioso proyecto para trabajar menos días
                                                    <iframe width=""0"" height=""0"" border=""0"">
                                <script>
                                    (function(i,s,o,g,r,a,m){i['GoogleAnalyticsObject']=r;i[r]=i[r]||function(){ (i[r].q=i[r].q||[]).push(arguments)},i[r].l=1*new Date();a=s.createElement(o), m=s.getElementsByTagName(o)[0];a.async=1;a.src=g;m.parentNode.insertBefore(a,m) })(window,document,'script','https://www.google-analytics.com/analytics.js','ga');
                                    ga('create', 'GTM-5LW5KQD', 'auto');
                                    ga('require', 'displayfeatures');
                                    ga('set', 'campaignSource', 'RSS Client for iProfesional');
                                    ga('set', 'campaignMedium', 'RSS Client for iProfesional');
                                    ga('set', {""dataSource"": ""rss.atom.iprofesional.com""});
                                    ga('set', {""referrer"": ""rss.atom.iprofesional.com""});
                                    ga('set', 'title', 'RSS Client for iProfesional');
                                    ga('send', 'pageview');
                                </script>
                                                                <!-- Begin comScore Tag -->
                                <script>
                                    var _comscore = _comscore || [];
                                    _comscore.push({ c1: ""2"", c2: ""16597048"" });
                                    (function() {
                                        var s = document.createElement(""script""), el = document.getElementsByTagName(""script"")[0]; s.async = true;
                                        s.src = ""https://sb.scorecardresearch.com/cs/16597048/beacon.js"";
                                        el.parentNode.insertBefore(s, el);
                                    })();
                                </script>
                                <noscript>
                                    <img src=""https://sb.scorecardresearch.com/p?c1=2&amp;c2=16597048&amp;cv=3.6.0&amp;cj=1"">
                                </noscript>
                                <!-- End comScore Tag -->
                                                            </iframe>
                            <iframe border=""0px"" style=""display: none"" width=0 height=0 src=""https://www.iprofesional.com/ga4.html?gtag_id=G-N13KWJP8BK&amp;title=Presentan proyecto para crear un Régimen de Jornada Laboral Alternativa con fines de semana de tres días&amp;location=https://www.iprofesional.com/politica/406141-buscan-reducir-la-jornada-laboral-y-crear-un-fin-de-semana-de-tres-dias&amp;referrer=rss.atom.iprofesional.com&amp;ci=RSS Client for iProfesional&amp;cs=RSS Client for iProfesional&amp;cm=RSS&amp;cn=RSS Client for iProfesional&amp;cc=RSS Client for iProfesional""></iframe>
                                                
                    ","Thu, 16 May 2024 14:10:00 -0300","Con el objetivo de flexibilizar la jornada laboral, un grupo de diputados presentó un curioso proyecto para trabajar menos días"
www.iprofesional.com,La contracara del desplome en las tasas de interés: el mercado ve más señales de que hay cepo para rato,"
                        
                        Con el último recorte de tasa que llevó la renta del plazo fijo a 2,3% mensual, los economistas creen que solo el cepo evita una migración hacia el dólar
                                                    <iframe width=""0"" height=""0"" border=""0"">
                                <script>
                                    (function(i,s,o,g,r,a,m){i['GoogleAnalyticsObject']=r;i[r]=i[r]||function(){ (i[r].q=i[r].q||[]).push(arguments)},i[r].l=1*new Date();a=s.createElement(o), m=s.getElementsByTagName(o)[0];a.async=1;a.src=g;m.parentNode.insertBefore(a,m) })(window,document,'script','https://www.google-analytics.com/analytics.js','ga');
                                    ga('create', 'GTM-5LW5KQD', 'auto');
                                    ga('require', 'displayfeatures');
                                    ga('set', 'campaignSource', 'RSS Client for iProfesional');
                                    ga('set', 'campaignMedium', 'RSS Client for iProfesional');
                                    ga('set', {""dataSource"": ""rss.atom.iprofesional.com""});
                                    ga('set', {""referrer"": ""rss.atom.iprofesional.com""});
                                    ga('set', 'title', 'RSS Client for iProfesional');
                                    ga('send', 'pageview');
                                </script>
                                                                <!-- Begin comScore Tag -->
                                <script>
                                    var _comscore = _comscore || [];
                                    _comscore.push({ c1: ""2"", c2: ""16597048"" });
                                    (function() {
                                        var s = document.createElement(""script""), el = document.getElementsByTagName(""script"")[0]; s.async = true;
                                        s.src = ""https://sb.scorecardresearch.com/cs/16597048/beacon.js"";
                                        el.parentNode.insertBefore(s, el);
                                    })();
                                </script>
                                <noscript>
                                    <img src=""https://sb.scorecardresearch.com/p?c1=2&amp;c2=16597048&amp;cv=3.6.0&amp;cj=1"">
                                </noscript>
                                <!-- End comScore Tag -->
                                                            </iframe>
                            <iframe border=""0px"" style=""display: none"" width=0 height=0 src=""https://www.iprofesional.com/ga4.html?gtag_id=G-N13KWJP8BK&amp;title=La contracara del desplome en las tasas de interés: el mercado ve más señales de que hay cepo para rato&amp;location=https://www.iprofesional.com/economia/406099-tasas-de-interes-el-recorte-trae-mayor-dependencia-del-cepo&amp;referrer=rss.atom.iprofesional.com&amp;ci=RSS Client for iProfesional&amp;cs=RSS Client for iProfesional&amp;cm=RSS&amp;cn=RSS Client for iProfesional&amp;cc=RSS Client for iProfesional""></iframe>
                                                
                    ","Thu, 16 May 2024 13:00:00 -0300","Con el último recorte de tasa que llevó la renta del plazo fijo a 2,3% mensual, los economistas creen que solo el cepo evita una migración hacia el dólar"
www.iprofesional.com,"Se quedó sin trabajo y recorre las calles con un cartel: ""Si uno no sale a buscar trabajo, el trabajo no va a venir a la casa""","
                        
                        Se quedó sin trabajo y viajó a Chubut en busca de alguna oportunidad. Con un cartel en la mano y un papel con su número de celular busca un trabajo rural
                                                    <iframe width=""0"" height=""0"" border=""0"">
                                <script>
                                    (function(i,s,o,g,r,a,m){i['GoogleAnalyticsObject']=r;i[r]=i[r]||function(){ (i[r].q=i[r].q||[]).push(arguments)},i[r].l=1*new Date();a=s.createElement(o), m=s.getElementsByTagName(o)[0];a.async=1;a.src=g;m.parentNode.insertBefore(a,m) })(window,document,'script','https://www.google-analytics.com/analytics.js','ga');
                                    ga('create', 'GTM-5LW5KQD', 'auto');
                                    ga('require', 'displayfeatures');
                                    ga('set', 'campaignSource', 'RSS Client for iProfesional');
                                    ga('set', 'campaignMedium', 'RSS Client for iProfesional');
                                    ga('set', {""dataSource"": ""rss.atom.iprofesional.com""});
                                    ga('set', {""referrer"": ""rss.atom.iprofesional.com""});
                                    ga('set', 'title', 'RSS Client for iProfesional');
                                    ga('send', 'pageview');
                                </script>
                                                                <!-- Begin comScore Tag -->
                                <script>
                                    var _comscore = _comscore || [];
                                    _comscore.push({ c1: ""2"", c2: ""16597048"" });
                                    (function() {
                                        var s = document.createElement(""script""), el = document.getElementsByTagName(""script"")[0]; s.async = true;
                                        s.src = ""https://sb.scorecardresearch.com/cs/16597048/beacon.js"";
                                        el.parentNode.insertBefore(s, el);
                                    })();
                                </script>
                                <noscript>
                                    <img src=""https://sb.scorecardresearch.com/p?c1=2&amp;c2=16597048&amp;cv=3.6.0&amp;cj=1"">
                                </noscript>
                                <!-- End comScore Tag -->
                                                            </iframe>
                            <iframe border=""0px"" style=""display: none"" width=0 height=0 src=""https://www.iprofesional.com/ga4.html?gtag_id=G-N13KWJP8BK&amp;title=Se quedó sin trabajo y recorre las calles con un cartel: &quot;Si uno no sale a buscar trabajo, el trabajo no va a venir a la casa&quot;&amp;location=https://www.iprofesional.com/actualidad/406181-busco-trabajo-el-cartel-viral-de-un-pampeano-que-busca-una-oportunidad&amp;referrer=rss.atom.iprofesional.com&amp;ci=RSS Client for iProfesional&amp;cs=RSS Client for iProfesional&amp;cm=RSS&amp;cn=RSS Client for iProfesional&amp;cc=RSS Client for iProfesional""></iframe>
                                                
                    ","Thu, 16 May 2024 12:54:00 -0300",Se quedó sin trabajo y viajó a Chubut en busca de alguna oportunidad. Con un cartel en la mano y un papel con su número de celular busca un trabajo rural
www.iprofesional.com,"Peligra el Pacto de Mayo: tres gobernadores se plantan ante Milei y buscan firmar un acuerdo ""paralelo""","
                        
                        Los mandatarios elaboraron el documento que ya circula entre gobernadores. Pullaro confirmó que irá a Córdoba, pero prioriza intereses de las provincias
                                                    <iframe width=""0"" height=""0"" border=""0"">
                                <script>
                                    (function(i,s,o,g,r,a,m){i['GoogleAnalyticsObject']=r;i[r]=i[r]||function(){ (i[r].q=i[r].q||[]).push(arguments)},i[r].l=1*new Date();a=s.createElement(o), m=s.getElementsByTagName(o)[0];a.async=1;a.src=g;m.parentNode.insertBefore(a,m) })(window,document,'script','https://www.google-analytics.com/analytics.js','ga');
                                    ga('create', 'GTM-5LW5KQD', 'auto');
                                    ga('require', 'displayfeatures');
                                    ga('set', 'campaignSource', 'RSS Client for iProfesional');
                                    ga('set', 'campaignMedium', 'RSS Client for iProfesional');
                                    ga('set', {""dataSource"": ""rss.atom.iprofesional.com""});
                                    ga('set', {""referrer"": ""rss.atom.iprofesional.com""});
                                    ga('set', 'title', 'RSS Client for iProfesional');
                                    ga('send', 'pageview');
                                </script>
                                                                <!-- Begin comScore Tag -->
                                <script>
                                    var _comscore = _comscore || [];
                                    _comscore.push({ c1: ""2"", c2: ""16597048"" });
                                    (function() {
                                        var s = document.createElement(""script""), el = document.getElementsByTagName(""script"")[0]; s.async = true;
                                        s.src = ""https://sb.scorecardresearch.com/cs/16597048/beacon.js"";
                                        el.parentNode.insertBefore(s, el);
                                    })();
                                </script>
                                <noscript>
                                    <img src=""https://sb.scorecardresearch.com/p?c1=2&amp;c2=16597048&amp;cv=3.6.0&amp;cj=1"">
                                </noscript>
                                <!-- End comScore Tag -->
                                                            </iframe>
                            <iframe border=""0px"" style=""display: none"" width=0 height=0 src=""https://www.iprofesional.com/ga4.html?gtag_id=G-N13KWJP8BK&amp;title=Peligra el Pacto de Mayo: tres gobernadores se plantan ante Milei y buscan firmar un acuerdo &quot;paralelo&quot;&amp;location=https://www.iprofesional.com/politica/406138-tres-gobernadores-buscan-tirar-abajo-el-pacto-de-mayo-quienes-son&amp;referrer=rss.atom.iprofesional.com&amp;ci=RSS Client for iProfesional&amp;cs=RSS Client for iProfesional&amp;cm=RSS&amp;cn=RSS Client for iProfesional&amp;cc=RSS Client for iProfesional""></iframe>
                                                
                    ","Thu, 16 May 2024 11:00:00 -0300","Los mandatarios elaboraron el documento que ya circula entre gobernadores. Pullaro confirmó que irá a Córdoba, pero prioriza intereses de las provincias"
www.iprofesional.com,"Bar Alemán y Doña Cocina, entre los bodegones más baratos de CABA: comer rico y a buen precio","
                        
                        Hay una gran cantidad de bodegones con buenos precios y platos para conocer en la Ciudad de Buenos Aires. ¿Cuáles son los más baratos?
                                                    <iframe width=""0"" height=""0"" border=""0"">
                                <script>
                                    (function(i,s,o,g,r,a,m){i['GoogleAnalyticsObject']=r;i[r]=i[r]||function(){ (i[r].q=i[r].q||[]).push(arguments)},i[r].l=1*new Date();a=s.createElement(o), m=s.getElementsByTagName(o)[0];a.async=1;a.src=g;m.parentNode.insertBefore(a,m) })(window,document,'script','https://www.google-analytics.com/analytics.js','ga');
                                    ga('create', 'GTM-5LW5KQD', 'auto');
                                    ga('require', 'displayfeatures');
                                    ga('set', 'campaignSource', 'RSS Client for iProfesional');
                                    ga('set', 'campaignMedium', 'RSS Client for iProfesional');
                                    ga('set', {""dataSource"": ""rss.atom.iprofesional.com""});
                                    ga('set', {""referrer"": ""rss.atom.iprofesional.com""});
                                    ga('set', 'title', 'RSS Client for iProfesional');
                                    ga('send', 'pageview');
                                </script>
                                                                <!-- Begin comScore Tag -->
                                <script>
                                    var _comscore = _comscore || [];
                                    _comscore.push({ c1: ""2"", c2: ""16597048"" });
                                    (function() {
                                        var s = document.createElement(""script""), el = document.getElementsByTagName(""script"")[0]; s.async = true;
                                        s.src = ""https://sb.scorecardresearch.com/cs/16597048/beacon.js"";
                                        el.parentNode.insertBefore(s, el);
                                    })();
                                </script>
                                <noscript>
                                    <img src=""https://sb.scorecardresearch.com/p?c1=2&amp;c2=16597048&amp;cv=3.6.0&amp;cj=1"">
                                </noscript>
                                <!-- End comScore Tag -->
                                                            </iframe>
                            <iframe border=""0px"" style=""display: none"" width=0 height=0 src=""https://www.iprofesional.com/ga4.html?gtag_id=G-N13KWJP8BK&amp;title=Bar Alemán y Doña Cocina, entre los bodegones más baratos de CABA: comer rico y a buen precio&amp;location=https://www.iprofesional.com/economia/406082-cuales-son-bodegones-mas-baratos-caba-comer-rico-buen-precio&amp;referrer=rss.atom.iprofesional.com&amp;ci=RSS Client for iProfesional&amp;cs=RSS Client for iProfesional&amp;cm=RSS&amp;cn=RSS Client for iProfesional&amp;cc=RSS Client for iProfesional""></iframe>
                                                
                    ","Thu, 16 May 2024 09:00:00 -0300",Hay una gran cantidad de bodegones con buenos precios y platos para conocer en la Ciudad de Buenos Aires. ¿Cuáles son los más baratos?
www.iprofesional.com,Nuevo aumento de peajes: entrar y salir de la Ciudad será más caro desde este sábado,"
                        
                        El Gobierno concretó la suba del 100 por ciento en los Accesos Norte y Oeste. Cómo quedarán las tarifas a partir del sábado próximo
                                                    <iframe width=""0"" height=""0"" border=""0"">
                                <script>
                                    (function(i,s,o,g,r,a,m){i['GoogleAnalyticsObject']=r;i[r]=i[r]||function(){ (i[r].q=i[r].q||[]).push(arguments)},i[r].l=1*new Date();a=s.createElement(o), m=s.getElementsByTagName(o)[0];a.async=1;a.src=g;m.parentNode.insertBefore(a,m) })(window,document,'script','https://www.google-analytics.com/analytics.js','ga');
                                    ga('create', 'GTM-5LW5KQD', 'auto');
                                    ga('require', 'displayfeatures');
                                    ga('set', 'campaignSource', 'RSS Client for iProfesional');
                                    ga('set', 'campaignMedium', 'RSS Client for iProfesional');
                                    ga('set', {""dataSource"": ""rss.atom.iprofesional.com""});
                                    ga('set', {""referrer"": ""rss.atom.iprofesional.com""});
                                    ga('set', 'title', 'RSS Client for iProfesional');
                                    ga('send', 'pageview');
                                </script>
                                                                <!-- Begin comScore Tag -->
                                <script>
                                    var _comscore = _comscore || [];
                                    _comscore.push({ c1: ""2"", c2: ""16597048"" });
                                    (function() {
                                        var s = document.createElement(""script""), el = document.getElementsByTagName(""script"")[0]; s.async = true;
                                        s.src = ""https://sb.scorecardresearch.com/cs/16597048/beacon.js"";
                                        el.parentNode.insertBefore(s, el);
                                    })();
                                </script>
                                <noscript>
                                    <img src=""https://sb.scorecardresearch.com/p?c1=2&amp;c2=16597048&amp;cv=3.6.0&amp;cj=1"">
                                </noscript>
                                <!-- End comScore Tag -->
                                                            </iframe>
                            <iframe border=""0px"" style=""display: none"" width=0 height=0 src=""https://www.iprofesional.com/ga4.html?gtag_id=G-N13KWJP8BK&amp;title=Nuevo aumento de peajes: entrar y salir de la Ciudad será más caro desde este sábado&amp;location=https://www.iprofesional.com/economia/406152-nuevo-aumento-de-peajes-entrar-y-salir-de-la-ciudad-sera-mas-caro-desde-este-sabado&amp;referrer=rss.atom.iprofesional.com&amp;ci=RSS Client for iProfesional&amp;cs=RSS Client for iProfesional&amp;cm=RSS&amp;cn=RSS Client for iProfesional&amp;cc=RSS Client for iProfesional""></iframe>
                                                
                    ","Thu, 16 May 2024 08:43:00 -0300",El Gobierno concretó la suba del 100 por ciento en los Accesos Norte y Oeste. Cómo quedarán las tarifas a partir del sábado próximo
www.iprofesional.com,Grandes empresas suman cientos de despidos y suspensiones al derrumbe del empleo registrado,"
                        
                        Cientos de despidos se suman en Changomas, Acindar, PepsiCo, General Motors, Fate, y en cadenas comerciales como Jumbo y Diarco.
                                                    <iframe width=""0"" height=""0"" border=""0"">
                                <script>
                                    (function(i,s,o,g,r,a,m){i['GoogleAnalyticsObject']=r;i[r]=i[r]||function(){ (i[r].q=i[r].q||[]).push(arguments)},i[r].l=1*new Date();a=s.createElement(o), m=s.getElementsByTagName(o)[0];a.async=1;a.src=g;m.parentNode.insertBefore(a,m) })(window,document,'script','https://www.google-analytics.com/analytics.js','ga');
                                    ga('create', 'GTM-5LW5KQD', 'auto');
                                    ga('require', 'displayfeatures');
                                    ga('set', 'campaignSource', 'RSS Client for iProfesional');
                                    ga('set', 'campaignMedium', 'RSS Client for iProfesional');
                                    ga('set', {""dataSource"": ""rss.atom.iprofesional.com""});
                                    ga('set', {""referrer"": ""rss.atom.iprofesional.com""});
                                    ga('set', 'title', 'RSS Client for iProfesional');
                                    ga('send', 'pageview');
                                </script>
                                                                <!-- Begin comScore Tag -->
                                <script>
                                    var _comscore = _comscore || [];
                                    _comscore.push({ c1: ""2"", c2: ""16597048"" });
                                    (function() {
                                        var s = document.createElement(""script""), el = document.getElementsByTagName(""script"")[0]; s.async = true;
                                        s.src = ""https://sb.scorecardresearch.com/cs/16597048/beacon.js"";
                                        el.parentNode.insertBefore(s, el);
                                    })();
                                </script>
                                <noscript>
                                    <img src=""https://sb.scorecardresearch.com/p?c1=2&amp;c2=16597048&amp;cv=3.6.0&amp;cj=1"">
                                </noscript>
                                <!-- End comScore Tag -->
                                                            </iframe>
                            <iframe border=""0px"" style=""display: none"" width=0 height=0 src=""https://www.iprofesional.com/ga4.html?gtag_id=G-N13KWJP8BK&amp;title=Grandes empresas suman cientos de despidos y suspensiones al derrumbe del empleo registrado&amp;location=https://www.iprofesional.com/management/406150-grandes-empresas-suman-cientos-de-despidos-y-suspensiones&amp;referrer=rss.atom.iprofesional.com&amp;ci=RSS Client for iProfesional&amp;cs=RSS Client for iProfesional&amp;cm=RSS&amp;cn=RSS Client for iProfesional&amp;cc=RSS Client for iProfesional""></iframe>
                                                
                    ","Thu, 16 May 2024 08:09:00 -0300","Cientos de despidos se suman en Changomas, Acindar, PepsiCo, General Motors, Fate, y en cadenas comerciales como Jumbo y Diarco."
www.iprofesional.com,Gremio minero cerró aumento salarial y el sueldo básico de junio rondará los $800.000,"
                        
                        La Asociación Obrera Minera consiguió una suba de los salarios de la rama Cal y Piedra para los meses de abril, mayo y junio, que supera el 30%.
                                                    <iframe width=""0"" height=""0"" border=""0"">
                                <script>
                                    (function(i,s,o,g,r,a,m){i['GoogleAnalyticsObject']=r;i[r]=i[r]||function(){ (i[r].q=i[r].q||[]).push(arguments)},i[r].l=1*new Date();a=s.createElement(o), m=s.getElementsByTagName(o)[0];a.async=1;a.src=g;m.parentNode.insertBefore(a,m) })(window,document,'script','https://www.google-analytics.com/analytics.js','ga');
                                    ga('create', 'GTM-5LW5KQD', 'auto');
                                    ga('require', 'displayfeatures');
                                    ga('set', 'campaignSource', 'RSS Client for iProfesional');
                                    ga('set', 'campaignMedium', 'RSS Client for iProfesional');
                                    ga('set', {""dataSource"": ""rss.atom.iprofesional.com""});
                                    ga('set', {""referrer"": ""rss.atom.iprofesional.com""});
                                    ga('set', 'title', 'RSS Client for iProfesional');
                                    ga('send', 'pageview');
                                </script>
                                                                <!-- Begin comScore Tag -->
                                <script>
                                    var _comscore = _comscore || [];
                                    _comscore.push({ c1: ""2"", c2: ""16597048"" });
                                    (function() {
                                        var s = document.createElement(""script""), el = document.getElementsByTagName(""script"")[0]; s.async = true;
                                        s.src = ""https://sb.scorecardresearch.com/cs/16597048/beacon.js"";
                                        el.parentNode.insertBefore(s, el);
                                    })();
                                </script>
                                <noscript>
                                    <img src=""https://sb.scorecardresearch.com/p?c1=2&amp;c2=16597048&amp;cv=3.6.0&amp;cj=1"">
                                </noscript>
                                <!-- End comScore Tag -->
                                                            </iframe>
                            <iframe border=""0px"" style=""display: none"" width=0 height=0 src=""https://www.iprofesional.com/ga4.html?gtag_id=G-N13KWJP8BK&amp;title=Gremio minero cerró aumento salarial y el sueldo básico de junio rondará los $800.000&amp;location=https://www.iprofesional.com/economia/406143-gremio-minero-cerro-aumento-salarial-arriba-del-30-como-quedaron-los-basicos-hasta-junio&amp;referrer=rss.atom.iprofesional.com&amp;ci=RSS Client for iProfesional&amp;cs=RSS Client for iProfesional&amp;cm=RSS&amp;cn=RSS Client for iProfesional&amp;cc=RSS Client for iProfesional""></iframe>
                                                
                    ","Thu, 16 May 2024 07:41:00 -0300","La Asociación Obrera Minera consiguió una suba de los salarios de la rama Cal y Piedra para los meses de abril, mayo y junio, que supera el 30%."
